,航班日期,航班号,起飞时间,降落时间,机号,机型,大机型,PF工号,PF机队名称,执飞单位名称,起飞机场三字码,起飞机场四字码,降落机场三字码,降落机场四字码,降落metar报文,降落跑道,年份,降落时间_小时,机场经度,机场纬度,降落机场名称,起飞机场经度,起飞机场纬度,PF技术等级,风险等级
2746256,2024-07-23,5327,2024-07-23 08:00:00,2024-07-23 10:36:00,B-30DS,A320-NEO,A320,0xBFC,30.0队,A,TNA,ZSJN,KMG,ZPPP,"例行天气报告：昆明(ZPPP, KMG)机场；北京时间2024-07-23 12:00；220度的风4米/秒，风向在170度至250度间变化；能见度高于10公里；少云，云底高2600英尺(780米)、多云，云底高4000英尺(1200米)；气温为24℃，露点温度为17℃；修正海压为1015百帕；天气没有明显变化。",21,2024,10.0,102.936743,25.110313,Kunming Changshui International Airport,117.216003,36.857201,教员,低风险
2747731,2024-07-25,9945,2024-07-25 20:08:00,2024-07-25 22:38:00,B-6452,A319,A320,0xBFF,123.0队,C,XIY,ZLXY,CGQ,ZYCC,,,2024,22.0,125.684998,43.996201,Changchun Longjia International Airport,108.751999,34.447102,机长,高风险
2750805,2024-07-23,2846,2024-07-23 21:20:00,2024-07-23 23:03:00,B-306D,A320-NEO,A320,0xC02,32.0队,F,CKG,ZUCK,NKG,ZSNJ,"例行天气报告：南京(ZSNJ, NKG)机场；北京时间2024-07-24 00:00；140度的风2米/秒；天空状况良好；气温为31℃，露点温度为28℃；修正海压为999百帕；天气没有明显变化。",25,2024,23.0,118.865949,31.735032,Nanjing Lukou International Airport,106.651895,29.712254,机长,低风险
2750806,2024-07-24,2839,2024-07-24 15:46:00,2024-07-24 18:10:00,B-327Y,A320-NEO,A320,0xC02,32.0队,F,NKG,ZSNJ,HRB,ZYHB,"例行天气报告：哈尔滨(ZYHB, HRB)机场；北京时间2024-07-24 19:00；110度的风1米/秒；能见度高于10公里；少云，云底高4600英尺(1380米)；气温为26℃，露点温度为23℃；修正海压为1003百帕；天气没有明显变化。",5,2024,18.0,126.25,45.623402,Harbin Taiping International Airport,118.865949,31.735032,机长,中风险
2752999,2024-07-24,765,2024-07-25 08:00:00,2024-07-25 09:55:00,B-327Y,A320-NEO,A320,0xC09,119.0队,F,NKG,ZSNJ,HKG,VHHH,"例行天气报告：香港(VHHH, HKG)机场；北京时间2024-07-25 10:30；220度的风12节(7米/秒)；能见度高于10公里；微量的云，云底高2500英尺(750米)；气温为33℃，露点温度为25℃；修正海压为993百帕；天气没有明显变化。",25R,2024,9.0,113.915001,22.308901,Hong Kong International Airport,118.865949,31.735032,第一副驾驶,低风险
2753000,2024-07-25,766,2024-07-25 11:59:00,2024-07-25 13:54:00,B-327Y,A320-NEO,A320,0xC09,119.0队,F,HKG,VHHH,NKG,ZSNJ,"例行天气报告：南京(ZSNJ, NKG)机场；北京时间2024-07-25 15:00；110度的风8米/秒；能见度高于10公里；微量的云，云底高3300英尺(990米)；气温为35℃，露点温度为25℃；修正海压为995百帕；天气没有明显变化。",7,2024,13.0,118.865949,31.735032,Nanjing Lukou International Airport,113.915001,22.308901,第一副驾驶,低风险
2756664,2024-07-23,2415,2024-07-23 15:43:00,2024-07-23 17:31:00,B-9946,A320,A320,0xC1A,2.0队,D,LHW,ZLLL,PKX,ZBAD,"例行天气报告：北京大兴(ZBAD, PKX)机场；北京时间2024-07-23 18:30；250度的风2米/秒；天空状况良好；气温为35℃，露点温度为28℃；修正海压为996百帕；天气没有明显变化。",17R,2024,17.0,116.41092,39.509945,Beijing Daxing International Airport,103.620003,36.515202,机长,低风险
2756665,2024-07-23,2416,2024-07-23 19:00:00,2024-07-23 21:02:00,B-9946,A320,A320,0xC1A,2.0队,D,PKX,ZBAD,LHW,ZLLL,"例行天气报告：兰州(ZLLL, LHW)机场；北京时间2024-07-23 22:00；360度的风6米/秒；能见度高于10公里；小阵雨；微量的积雨云，云底高3300英尺(990米)、少云，云底高4600英尺(1380米)；气温为17℃，露点温度为13℃；修正海压为1016百帕；天气没有明显变化。",36,2024,21.0,103.620003,36.515202,Lanzhou Zhongchuan International Airport,116.41092,39.509945,机长,低风险
2758630,2024-07-25,529,2024-07-25 09:52:00,2024-07-25 11:59:00,B-8573,A321,A320,0xC1D,13.0队,I,PVG,ZSPD,NGO,RJGG,"例行天气报告：名古屋(RJGG, NGO)机场；北京时间2024-07-25 12:30；160度的风9节(5米/秒)，风向在120度至200度间变化；能见度高于10公里；雷暴；微量的云，云底高2000英尺(600米)、微量的积雨云，云底高3000英尺(900米)、多云，云底高不明；气温为31℃，露点温度为25℃；修正海压为1009百帕；天气没有明显变化。",18,2024,11.0,136.804993,34.858398,Chubu Centrair International Airport,121.805,31.1434,机长,低风险
2758631,2024-07-25,530,2024-07-25 13:02:00,2024-07-25 15:10:00,B-8573,A321,A320,0xC1D,13.0队,I,NGO,RJGG,PVG,ZSPD,,,2024,15.0,121.805,31.1434,Shanghai Pudong International Airport,136.804993,34.858398,机长,高风险
2758632,2024-07-25,229,2024-07-25 18:24:00,2024-07-25 20:32:00,B-8575,A321,A320,0xC1D,13.0队,I,PVG,ZSPD,NGO,RJGG,"例行天气报告：名古屋(RJGG, NGO)机场；北京时间2024-07-25 21:30；30度的风3节(2米/秒)，风向在330度至60度间变化；能见度高于10公里；微量的云，云底高2000英尺(600米)、少云，云底高5000英尺(1500米)、多云，云底高不明；气温为26℃，露点温度为24℃；修正海压为1013百帕；天气没有明显变化。",36,2024,20.0,136.804993,34.858398,Chubu Centrair International Airport,121.805,31.1434,机长,低风险
2761543,2024-07-24,2993,2024-07-24 21:08:00,2024-07-24 22:41:00,B-6872,A320,A320,0xC20,42.0队,I,KOW,ZSGZ,SHA,ZSSS,"例行天气报告：虹桥(ZSSS, SHA)机场；北京时间2024-07-24 23:30；130度的风6米/秒，风向在90度至150度间变化；能见度高于10公里；多云，云底高2600英尺(780米)；气温为30℃，露点温度为26℃；修正海压为1000百帕；天气没有明显变化。",18L,2024,22.0,121.33426,31.198104,Shanghai Hongqiao International Airport,114.778889,25.853333,机长,低风险
2762450,2024-07-25,539,2024-07-25 14:45:00,2024-07-25 17:48:00,B-30CY,A320-NEO,A320,0xC24,167.0队,I,PVG,ZSPD,HND,RJTT,"例行天气报告：羽田(RJTT, HND)机场；北京时间2024-07-25 18:30；210度的风7节(4米/秒)，风向在170度至240度间变化；能见度高于10公里；小阵雨；微量的云，云底高3000英尺(900米)、多云，云底高15000英尺(4500米)；气温为31℃，露点温度为24℃；修正海压为1009百帕。",22,2024,17.0,139.779999,35.552299,Tokyo Haneda International Airport,121.805,31.1434,教员,高风险
2762451,2024-07-25,540,2024-07-25 19:30:00,2024-07-25 21:56:00,B-30CY,A320-NEO,A320,0xC24,167.0队,I,HND,RJTT,PVG,ZSPD,"例行天气报告：浦东(ZSPD, PVG)机场；北京时间2024-07-25 22:30；110度的风7米/秒；能见度高于10公里；多云，云底高1300英尺(390米)；气温为29℃，露点温度为27℃；修正海压为1000百帕；天气没有明显变化。",16L,2024,21.0,121.805,31.1434,Shanghai Pudong International Airport,139.779999,35.552299,教员,低风险
2765906,2024-07-24,6175,2024-07-25 01:52:00,2024-07-25 04:06:00,B-1640,A321,A320,0xC2F,20.0队,J,PKX,ZBAD,XMN,ZSAM,"特选天气报告：厦门(ZSAM, XMN)机场；北京时间2024-07-25 04:39；280度的风4米/秒，风向在250度至310度间变化；能见度9000米；小阵雨；微量的浓积云，云底高2000英尺(600米)、多云，云底高5000英尺(1500米)；气温为28℃，露点温度为25℃；修正海压为984百帕；近时天气为中等强度的阵雨；天气没有明显变化。",5,2024,4.0,118.12799835205100,24.54400062561040,Xiamen Gaoqi International Airport,116.41092,39.509945,机长,中风险
2765907,2024-07-24,6176,2024-07-25 05:35:00,2024-07-25 07:49:00,B-1640,A321,A320,0xC2F,20.0队,J,XMN,ZSAM,PKX,ZBAD,"例行天气报告：北京大兴(ZBAD, PKX)机场；北京时间2024-07-25 08:30；风向不定的风1米/秒；能见度6000米；少云，云底高1000英尺(300米)；气温为25℃，露点温度为24℃；修正海压为999百帕；天气没有明显变化。",01L,2024,7.0,116.41092,39.509945,Beijing Daxing International Airport,118.12799835205100,24.54400062561040,机长,低风险
2766620,2024-07-24,2929,2024-07-25 08:35:00,2024-07-25 10:45:00,B-1678,A320,A320,0xC34,71.0队,F,WUX,ZSWX,SHE,ZYTX,"例行天气报告：沈阳(ZYTX, SHE)机场；北京时间2024-07-25 11:30；140度的风3米/秒，风向在110度至170度间变化；能见度5000米；中等强度的阵雨；少云，云底高400英尺(120米)、微量的积雨云，云底高2600英尺(780米)、多云，云底高2600英尺(780米)；气温为25℃，露点温度为24℃；修正海压为1002百帕；天气没有明显变化。",24,2024,10.0,123.483002,41.639801,Shenyang Taoxian International Airport,120.429000854,31.4944000244,第一副驾驶,低风险
2766621,2024-07-25,2949,2024-07-25 21:33:00,2024-07-25 23:04:00,B-6796,A320,A320,0xC34,71.0队,F,WUX,ZSWX,PKX,ZBAD,"例行天气报告：北京大兴(ZBAD, PKX)机场；北京时间2024-07-26 00:00；风向不定的风1米/秒；能见度6000米；小雨；微量的云，云底高500英尺(150米)；气温为25℃，露点温度为24℃；修正海压为1001百帕；天气没有明显变化。",01L,2024,23.0,116.41092,39.509945,Beijing Daxing International Airport,120.429000854,31.4944000244,第一副驾驶,低风险
2767725,2024-07-25,2987,2024-07-25 22:56:00,2024-07-26 00:56:00,B-6757,A320,A320,0xC35,32.0队,F,NKG,ZSNJ,ZUH,ZGSD,"例行天气报告：珠海金湾(ZGSD, ZUH)机场；北京时间2024-07-26 02:00；250度的风9米/秒；能见度高于10公里；微量的云，云底高1500英尺(450米)；气温为30℃，露点温度为27℃；修正海压为991百帕；天气没有明显变化。",23,2024,0.0,113.375999,22.006399,Zhuhai Jinwan Airport,118.865949,31.735032,机长,低风险
2767726,2024-07-25,2661,2024-07-26 02:03:00,2024-07-26 04:52:00,B-6757,A320,A320,0xC35,32.0队,F,ZUH,ZGSD,PKX,ZBAD,"例行天气报告：北京大兴(ZBAD, PKX)机场；北京时间2024-07-26 05:30；280度的风1米/秒；能见度4000米；轻雾；微量的云，云底高500英尺(150米)；气温为24℃，露点温度为24℃；修正海压为1001百帕；天气没有明显变化。",35R,2024,4.0,116.41092,39.509945,Beijing Daxing International Airport,113.375999,22.006399,机长,低风险
2769145,2024-07-23,2826,2024-07-23 09:55:00,2024-07-23 12:06:00,B-6930,A320,A320,0xC38,51.0队,F,TFU,ZUTF,WUX,ZSWX,"例行天气报告：无锡(ZSWX, WUX)机场；北京时间2024-07-23 13:00；230度的风4米/秒，风向在200度至260度间变化；天空状况良好；气温为37℃，露点温度为27℃；修正海压为1001百帕；天气没有明显变化。",21,2024,12.0,120.429000854,31.4944000244,Sunan Shuofang International Airport,104.441284,30.31252,机长,低风险
2769146,2024-07-23,2917,2024-07-23 13:54:00,2024-07-23 15:41:00,B-8228,A320,A320,0xC38,51.0队,F,WUX,ZSWX,CAN,ZGGG,"例行天气报告：广州(ZGGG, CAN)机场；北京时间2024-07-23 16:30；60度的风2米/秒，风向在10度至100度间变化；能见度高于10公里；多云，云底高4000英尺(1200米)；气温为35℃，露点温度为26℃；修正海压为998百帕；天气没有明显变化。",20L,2024,15.0,113.299004,23.392401,Guangzhou Baiyun International Airport,120.429000854,31.4944000244,机长,低风险
2769147,2024-07-23,2918,2024-07-23 17:53:00,2024-07-23 19:47:00,B-8228,A320,A320,0xC38,51.0队,F,CAN,ZGGG,WUX,ZSWX,"例行天气报告：无锡(ZSWX, WUX)机场；北京时间2024-07-23 21:00；120度的风5米/秒，风向在90度至150度间变化；天空状况良好；气温为32℃，露点温度为26℃；修正海压为1001百帕；天气没有明显变化。",21,2024,19.0,120.429000854,31.4944000244,Sunan Shuofang International Airport,113.299004,23.392401,机长,低风险
2772363,2024-07-24,6622,2024-07-24 20:12:00,2024-07-24 21:32:00,B-6335,A320,A320,0xC3E,17.0队,E,WUH,ZHHH,NGB,ZSNB,"例行天气报告：宁波(ZSNB, NGB)机场；北京时间2024-07-24 23:00；110度的风5米/秒；能见度高于10公里；微量的浓积云，云底高2600英尺(780米)、多云，云底高3300英尺(990米)；气温为28℃，露点温度为26℃；修正海压为998百帕；天气没有明显变化。",13,2024,21.0,121.46199798584000,29.82670021057130,Ningbo Lishe International Airport,114.213723,30.774798,教员,低风险
2772993,2024-07-24,6317,2024-07-25 06:46:00,2024-07-25 11:55:00,B-322Q,A320-NEO,A320,0xC3F,33.0队,I,PVG,ZSPD,AAT,ZWAT,"例行天气报告：阿勒泰(ZWAT, AAT)机场；北京时间2024-07-25 13:00；10度的风3米/秒；能见度高于10公里；微量的积雨云，云底高3300英尺(990米)、少云，云底高4000英尺(1200米)；气温为26℃，露点温度为11℃；修正海压为1006百帕；天气没有明显变化。",30,2024,11.0,88.085808,47.749886,Altay Xuedu Airport,121.805,31.1434,第一副驾驶,低风险
2774510,2024-07-23,6657,2024-07-23 10:49:00,2024-07-23 13:03:00,B-1835,A320,A320,0xC40,39.0队,P,SHE,ZYTX,HFE,ZSOF,"例行天气报告：合肥(ZSOF, HFE)机场；北京时间2024-07-23 14:00；280度的风2米/秒，风向在220度至340度间变化；天空状况良好；气温为39℃，露点温度为23℃；修正海压为999百帕；天气没有明显变化。",15,2024,13.0,116.9769,31.98779,Hefei Xinqiao International Airport,123.483002,41.639801,巡航机长,低风险
2775620,2024-07-25,2165,2024-07-25 13:33:00,2024-07-25 15:18:00,B-9943,A320,A320,0xC41,122.0队,C,JGN,ZLJQ,XIY,ZLXY,"例行天气报告：西安(ZLXY, XIY)机场；北京时间2024-07-25 16:00；230度的风2米/秒，风向在150度至290度间变化；能见度高于10公里；微量的云，云底高5000英尺(1500米)；气温为35℃，露点温度为20℃；修正海压为1000百帕；天气没有明显变化。",23R,2024,15.0,108.751999,34.447102,Xi'an Xianyang International Airport,98.3414,39.856899,教员,低风险
2779630,2024-07-23,2393,2024-07-23 13:53:00,2024-07-23 16:06:00,B-2229,A320,A320,0xC48,17.0队,E,NGB,ZSNB,XIY,ZLXY,"例行天气报告：西安(ZLXY, XIY)机场；北京时间2024-07-23 17:00；70度的风3米/秒；能见度7000米；无重要云层；气温为30℃，露点温度为26℃；修正海压为999百帕；天气没有明显变化。",05R,2024,16.0,108.751999,34.447102,Xi'an Xianyang International Airport,121.46199798584000,29.82670021057130,机长,低风险
2779631,2024-07-23,2394,2024-07-23 17:32:00,2024-07-23 19:47:00,B-2229,A320,A320,0xC48,17.0队,E,XIY,ZLXY,NGB,ZSNB,"例行天气报告：宁波(ZSNB, NGB)机场；北京时间2024-07-23 21:00；160度的风6米/秒；能见度高于10公里；微量的云，云底高3000英尺(900米)；气温为31℃，露点温度为26℃；修正海压为1002百帕；天气没有明显变化。",13,2024,19.0,121.46199798584000,29.82670021057130,Ningbo Lishe International Airport,108.751999,34.447102,机长,低风险
2781538,2024-07-23,5692,2024-07-23 20:25:00,2024-07-23 22:43:00,B-6643,A321,A320,0xC4D,46.0队,I,INC,ZLIC,SHA,ZSSS,"例行天气报告：虹桥(ZSSS, SHA)机场；北京时间2024-07-23 23:30；160度的风6米/秒；天空状况良好；气温为30℃，露点温度为25℃；修正海压为1002百帕；天气没有明显变化。",18L,2024,22.0,121.33426,31.198104,Shanghai Hongqiao International Airport,106.393214,38.322758,机长,低风险
2782830,2024-07-23,2196,2024-07-23 13:28:00,2024-07-23 15:10:00,B-6370,A320,A320,0xC4E,24.0队,D,WNZ,ZSWZ,CGO,ZHCC,"例行天气报告：郑州(ZHCC, CGO)机场；北京时间2024-07-23 16:00；170度的风2米/秒，风向在100度至230度间变化；天空状况良好；气温为35℃，露点温度为28℃；修正海压为997百帕；天气没有明显变化。",12L,2024,15.0,113.849165,34.526497,Zhengzhou Xinzheng International Airport,120.853465,27.910572,机长,低风险
2782831,2024-07-23,2196,2024-07-23 16:13:00,2024-07-23 17:51:00,B-6370,A320,A320,0xC4E,24.0队,D,CGO,ZHCC,LHW,ZLLL,"例行天气报告：兰州(ZLLL, LHW)机场；北京时间2024-07-23 19:00；350度的风8米/秒；能见度高于10公里；微量的积雨云，云底高3300英尺(990米)；气温为23℃，露点温度为9℃；修正海压为1011百帕；天气没有明显变化。",36,2024,17.0,103.620003,36.515202,Lanzhou Zhongchuan International Airport,113.849165,34.526497,机长,低风险
2782832,2024-07-24,2325,2024-07-24 08:44:00,2024-07-24 10:57:00,B-6871,A320,A320,0xC4E,24.0队,D,LHW,ZLLL,KHN,ZSCN,"例行天气报告：南昌(ZSCN, KHN)机场；北京时间2024-07-24 12:00；60度的风4米/秒，风向在30度至110度间变化；能见度高于10公里；微量的云，云底高2600英尺(780米)；气温为38℃，露点温度为28℃；修正海压为997百帕；天气没有明显变化。",3,2024,10.0,115.90271,28.864815,Nanchang Changbei International Airport,103.620003,36.515202,机长,低风险
2782833,2024-07-24,2325,2024-07-24 13:15:00,2024-07-24 14:40:00,B-6871,A320,A320,0xC4E,24.0队,D,KHN,ZSCN,SZX,ZGSZ,"例行天气报告：深圳(ZGSZ, SZX)机场；北京时间2024-07-24 15:30；270度的风3米/秒；天空状况良好；气温为34℃，露点温度为25℃；修正海压为995百帕；天气没有明显变化。",34,2024,14.0,113.810997,22.639299,Shenzhen Bao'an International Airport,115.90271,28.864815,机长,低风险
2782834,2024-07-24,2326,2024-07-24 16:18:00,2024-07-24 17:31:00,B-6871,A320,A320,0xC4E,24.0队,D,SZX,ZGSZ,KHN,ZSCN,"例行天气报告：南昌(ZSCN, KHN)机场；北京时间2024-07-24 19:00；350度的风2米/秒；天空状况良好；气温为35℃，露点温度为26℃；修正海压为994百帕；天气没有明显变化。",3,2024,17.0,115.90271,28.864815,Nanchang Changbei International Airport,113.810997,22.639299,机长,低风险
2782835,2024-07-24,2326,2024-07-24 18:50:00,2024-07-24 20:58:00,B-6871,A320,A320,0xC4E,24.0队,D,KHN,ZSCN,LHW,ZLLL,,18,2024,20.0,103.620003,36.515202,Lanzhou Zhongchuan International Airport,115.90271,28.864815,机长,高风险
